Year,Crop,CDL_m2,Comm_m2,CDL_Acres,Comm_Acres,CoA_Data_Item(s),CoA_Acres,CV%,SD,LL,UL,Notes,Within_90_CI?,State_Adj_Ratio,Ratio_Greater_Than_1?,Omission-Adjustment,Adjustment_Code
2013,21,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2013,22,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2013,23,153000,150106.7167,37.807065,37.09212024,,0,0,0,0,0,,N,0,N,Multiply probability by state adjustment ratio,2
2013,24,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2013,25,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2013,26,419195700,318767805.3,103585.3534,78769.11852,"HAYLAGE, ALFALFA - ACRES HARVESTED; HAY, ALFALFA - ACRES HARVESTED; LEGUMES, ALFALFA, SEED - ACRES HARVESTED",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2013,27,1966819500,1214352629,486010.9325,300072.6063,"HAY, SMALL GRAIN - ACRES HARVESTED; HAY, TAME, (EXCL ALFALFA & SMALL GRAIN) - ACRES HARVESTED; HAY, WILD - ACRES HARVESTED; HAYLAGE, (EXCL ALFALFA) - ACRES HARVESTED",67545,7.975708312,5387.192179,58683.06887,76406.93113,,N,0.225095522,N,Multiply probability by state adjustment ratio,2
2013,28,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2013,29,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2013,30,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2013,31,155700,141380.3897,38.4742485,34.93580119,"BEANS, DRY EDIBLE, (EXCL LIMA), INCL CHICKPEAS - ACRES HARVESTED; BEANS, DRY EDIBLE, LIMA - ACRES HARVESTED",1699,28.26837677,480.2797213,908.9398585,2489.060142,,N,48.63206059,Y,Omisison-adjustment raster from NLCD,3
2013,32,0,0,0,0,POTATOES - ACRES HARVESTED,2,13.5,0.27,1.55585,2.44415,,NA,NA,NA,NA,4
2013,33,596700,584692.6313,147.4475535,144.4804727,"FIELD CROPS, OTHER - ACRES HARVESTED",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2013,34,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2013,35,30796200,30668063.95,7609.895001,7578.231943,SWEET POTATOES - ACRES HARVESTED,15959,10.7,1707.613,13149.97662,18768.02339,,N,2.105900178,Y,Omisison-adjustment raster from NLCD,3
2013,36,900,900,0.2223945,0.2223945,"ARTICHOKES - ACRES HARVESTED; BEANS, SNAP - ACRES HARVESTED; BEETS - ACRES HARVESTED; BERRIES, OTHER - ACRES GROWN; BRUSSELS SPROUTS - ACRES HARVESTED; DAIKON - ACRES HARVESTED; OKRA - ACRES HARVESTED; PARSLEY - ACRES HARVESTED; SPINACH - ACRES HARVESTED; VEGETABLE SEEDS, IN THE OPEN - ACRES IN PRODUCTION; VEGETABLES, OTHER - ACRES HARVESTED",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2013,37,631800,618959.0513,156.120939,152.9478764,"MELONS, WATERMELON - ACRES HARVESTED",15,29.8,4.47,7.64685,22.35315,,N,0.098072627,N,Multiply probability by state adjustment ratio,2
2013,38,1177200,1174203.162,290.892006,290.1514724,"ONIONS, DRY - ACRES HARVESTED; ONIONS, GREEN - ACRES HARVESTED",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2013,39,2700,2700,0.6671835,0.6671835,CUCUMBERS - ACRES HARVESTED,20,60.3,12.06,0.1613,39.8387,,Y,29.97676052,Y,NA,1
2013,40,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2013,41,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2013,42,257400,254981.2403,63.604827,63.00713939,"PEAS, CHINESE (SUGAR & SNOW) - ACRES HARVESTED",5,18.4,0.92,3.4866,6.5134,,N,0.079356086,N,Multiply probability by state adjustment ratio,2
2013,43,101709900,100374818,25133.02484,24803.1194,"TOMATOES, IN THE OPEN - ACRES HARVESTED",34457,7.8,2687.646,30035.82233,38878.17767,,N,1.389220422,Y,Omisison-adjustment raster from NLCD,3
2013,44,0,0,0,0,BOYSENBERRIES - ACRES GROWN,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2013,45,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2013,46,7200,7200,1.779156,1.779156,"HERBS, DRY - ACRES HARVESTED; HERBS, FRESH CUT - ACRES HARVESTED",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2013,47,3891600,3208769.759,961.633818,792.9030513,,0,0,0,0,0,,N,0,N,Multiply probability by state adjustment ratio,2
2013,48,109800,95198.48356,27.132129,23.52402128,"GRASSES, BERMUDA GRASS, SEED - ACRES HARVESTED; GRASSES, SUDANGRASS, SEED - ACRES HARVESTED; SOD - ACRES HARVESTED",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2013,49,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2013,50,131233500,112659332.5,32428.45402,27838.68437,"AG LAND, CROPLAND, (EXCL HARVESTED & PASTURED), CULTIVATED SUMMER FALLOW - ACRES; AG LAND, CROPLAND, (EXCL HARVESTED & PASTURED), IDLE - ACRES",20960,10.82698495,2269.336045,17226.94221,24693.05779,,N,0.752909143,N,Multiply probability by state adjustment ratio,2
2013,51,1615500,1207460.498,399.1981275,298.3695263,"CHERRIES, SWEET - ACRES BEARING & NON-BEARING",474,21.9,103.806,303.23913,644.76087,,N,1.588634087,Y,Omisison-adjustment raster from NLCD,3
2013,52,2191500,2158206.254,541.5306075,533.3035563,PEACHES - ACRES BEARING & NON-BEARING,4237,6.9,292.353,3756.079315,4717.920685,,N,7.944818574,Y,Omisison-adjustment raster from NLCD,3
2013,53,0,0,0,0,APPLES - ACRES BEARING & NON-BEARING,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2013,54,65213100,63691099.43,16114.48308,15738.38913,GRAPES - ACRES BEARING & NON-BEARING,22078,6.5,1435.07,19717.30985,24438.69015,,N,1.402811928,Y,Omisison-adjustment raster from NLCD,3
2013,55,468900,464182.9787,115.8675345,114.701935,"CHESTNUTS - ACRES BEARING & NON-BEARING; FIGS - ACRES BEARING & NON-BEARING; GUAVAS - ACRES BEARING & NON-BEARING; KIWIFRUIT - ACRES BEARING & NON-BEARING; NON-CITRUS, OTHER, (EXCL BERRIES) - ACRES BEARING & NON-BEARING; PERSIMMONS - ACRES BEARING & NON-BEARING; TREE NUTS, OTHER - ACRES BEARING & NON-BEARING; ",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2013,56,0,0,0,0,"CITRUS, OTHER - ACRES BEARING & NON-BEARING; LEMONS - ACRES BEARING & NON-BEARING; TANGELOS - ACRES BEARING & NON-BEARING; TANGERINES - ACRES BEARING & NON-BEARING",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2013,57,1800,1800,0.444789,0.444789,PECANS - ACRES BEARING & NON-BEARING,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2013,58,549845100,535867334.2,135869.4734,132415.4976,ALMONDS - ACRES BEARING & NON-BEARING,115599,6,6935.94,104189.3787,127008.6213,,N,0.873002043,N,Multiply probability by state adjustment ratio,2
2013,59,16308900,15407761.94,4030.010735,3807.335015,"WALNUTS, ENGLISH - ACRES BEARING & NON-BEARING",5861,9.9,580.239,4906.506845,6815.493155,,N,1.539396974,Y,Omisison-adjustment raster from NLCD,3
2013,60,0,0,0,0,PEARS - ACRES BEARING & NON-BEARING,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2013,61,17157600,16383290.97,4239.728748,4048.393114,PISTACHIOS - ACRES BEARING & NON-BEARING,6547,9,589.23,5577.71665,7516.28335,,N,1.617184847,Y,Omisison-adjustment raster from NLCD,3
2013,62,2106900,1922303.745,520.6255245,475.0108668,TRITICALE - ACRES HARVESTED,694,9.7,67.318,583.26189,804.73811,,N,1.461019207,Y,Omisison-adjustment raster from NLCD,3
2013,63,1800,1800,0.444789,0.444789,CARROTS - ACRES HARVESTED,2,30,0.6,1.013,2.987,,N,4.496514077,Y,Omisison-adjustment raster from NLCD,3
2013,64,666000,659315.1553,164.57193,162.9200714,,0,0,0,0,0,,N,0,N,Multiply probability by state adjustment ratio,2
2013,65,21600,21600,5.337468,5.337468,GARLIC - ACRES HARVESTED,1,24.4,0.244,0.59862,1.40138,,N,0.187354753,N,Multiply probability by state adjustment ratio,2
2013,66,1914300,1895065.638,473.0331015,468.2801944,"MELONS, CANTALOUP - ACRES HARVESTED",3772,11.6,437.552,3052.22696,4491.77304,,N,8.055006479,Y,Omisison-adjustment raster from NLCD,3
2013,67,0,0,0,0,PRUNES - ACRES BEARING & NON-BEARING,1473,20.2,297.546,983.53683,1962.46317,,NA,NA,NA,NA,4
2013,68,768600,675697.5861,189.924903,166.968252,OLIVES - ACRES BEARING & NON-BEARING,210,20.5,43.05,139.18275,280.81725,,Y,1.257724133,Y,NA,1
2013,69,62100,37783.32687,15.3452205,9.336448986,ORANGES - ACRES BEARING & NON-BEARING,837,6.3,52.731,750.257505,923.742495,,N,89.64864492,Y,Omisison-adjustment raster from NLCD,3
2013,70,2024100,1993184.336,500.1652305,492.5258154,"MELONS, HONEYDEW - ACRES HARVESTED",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2013,71,0,0,0,0,BROCCOLI - ACRES HARVESTED,11,12.6,1.386,8.72003,13.27997,,NA,NA,NA,NA,4
2013,72,0,0,0,0,AVOCADOS - ACRES BEARING & NON-BEARING,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2013,73,318600,318043.1523,78.727653,78.59005314,"PEPPERS, BELL - ACRES HARVESTED; PEPPERS, CHILE - ACRES HARVESTED",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2013,74,5026500,4912663.151,1242.073283,1213.943628,POMEGRANATES - ACRES BEARING & NON-BEARING,957,3.6,34.452,900.32646,1013.67354,,N,0.788339737,N,Multiply probability by state adjustment ratio,2
2013,75,0,0,0,0,NECTARINES - ACRES BEARING & NON-BEARING,126,10.2,12.852,104.85846,147.14154,,NA,NA,NA,NA,4
2013,76,0,0,0,0,"GREENS, MUSTARD - ACRES HARVESTED",NA,NA,NA,NA,NA,"(H), CV was ?99.95",NA,NA,NA,NA,4
2013,77,1412100,1307406.087,348.9369705,323.0665812,"PLUMS - ACRES BEARING & NON-BEARING; PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING",75,9.614297594,7.210723195,63.13836034,86.86163966,,N,0.232150288,N,Multiply probability by state adjustment ratio,2
2013,78,5400,1800,1.334367,0.444789,STRAWBERRIES - ACRES HARVESTED,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2013,79,3600,0,0.889578,0,SQUASH - ACRES HARVESTED,261,30.4,79.344,130.47912,391.52088,,NA,NA,NA,NA,5
2013,80,172800,169091.4364,42.699744,41.78333938,APRICOTS - ACRES BEARING & NON-BEARING,601,20.3,122.003,400.305065,801.694935,,N,14.38372349,Y,Omisison-adjustment raster from NLCD,3
2013,81,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2013,82,68400,56436.03677,16.901982,13.94562687,LETTUCE - ACRES HARVESTED,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2013,83,0,0,0,0,PUMPKINS - ACRES HARVESTED,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2013,84,17100,10492.04937,4.2254955,2.592637861,"BLUEBERRIES, TAME - ACRES GROWN",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2013,85,0,0,0,0,"CABBAGE, CHINESE - ACRES HARVESTED; CABBAGE, HEAD - ACRES HARVESTED; CABBAGE, MUSTARD - ACRES HARVESTED",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2013,86,0,0,0,0,CAULIFLOWER - ACRES HARVESTED,2,14.7,0.294,1.51637,2.48363,,NA,NA,NA,NA,4
2013,87,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2013,88,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2013,89,0,0,0,0,TURNIPS - ACRES HARVESTED,NA,NA,NA,NA,NA,"(H), CV was ?99.95",NA,NA,NA,NA,4
2013,90,0,0,0,0,EGGPLANT - ACRES HARVESTED,9,15.4,1.386,6.72003,11.27997,,NA,NA,NA,NA,4
2013,91,0,0,0,0,,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2013,92,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2014,1,246625200,244327874.1,60942.32005,60374.63933,"CORN, GRAIN - ACRES HARVESTED; CORN, SILAGE - ACRES HARVESTED",111435,4.485499413,4998.41627,103212.6052,119657.3948,,N,1.845725312,Y,Omisison-adjustment raster from NLCD,3
2014,2,179298900,178221971.1,44305.65468,44039.54018,COTTON - ACRES HARVESTED,48522,5.7,2765.754,43972.33467,53071.66533,,Y,1.101782621,Y,NA,1
2014,3,1376100,1373428.59,340.0411905,339.3810717,RICE - ACRES HARVESTED,3462,10.2,353.124,2881.11102,4042.88898,,N,10.20092247,Y,Omisison-adjustment raster from NLCD,3
2014,4,1607400,1602911.442,397.196577,396.0874318,"SORGHUM, SILAGE - ACRES HARVESTED",4136,14.6,603.856,3142.65688,5129.34312,,N,10.44213895,Y,Omisison-adjustment raster from NLCD,3
2014,5,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2014,6,20700,10351.12932,5.1150735,2.557815811,,0,0,0,0,0,,N,0,N,Multiply probability by state adjustment ratio,2
2014,7,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2014,8,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2014,9,0,0,0,0,SWEET CORN - ACRES HARVESTED,2092,11.9,248.948,1682.48054,2501.51946,,NA,NA,NA,NA,4
2014,10,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2014,11,0,0,0,0,"MINT, TEA LEAVES - ACRES HARVESTED",5,1.4,0.07,4.88485,5.11515,,NA,NA,NA,NA,4
2014,12,1736100,1654604.932,428.9989905,408.8611517,BARLEY - ACRES HARVESTED,3561,33,1175.13,1627.91115,5494.08885,,N,8.709558209,Y,Omisison-adjustment raster from NLCD,3
2014,13,164700,163375.2238,40.6981935,40.37083468,"WHEAT, SPRING, DURUM - ACRES HARVESTED",4100,6.3,258.3,3675.0965,4524.9035,,N,101.558465,Y,Omisison-adjustment raster from NLCD,3
2014,14,3673800,3624778.87,907.814349,895.7009827,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED",549,30.1,165.249,277.165395,820.834605,,N,0.612927763,N,Multiply probability by state adjustment ratio,2
2014,15,99701100,96104236.94,24636.64032,23747.83747,"WHEAT, WINTER - ACRES HARVESTED",19239,13.3,2558.787,15029.79539,23448.20462,,N,0.810136924,N,Multiply probability by state adjustment ratio,2
2014,16,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2014,17,1800,42.34040976,0.444789,0.010462527,RYE - ACRES HARVESTED,227,5.5,12.485,206.462175,247.537825,,N,21696.47935,Y,Omisison-adjustment raster from NLCD,3
2014,18,107578800,104030846.5,26583.25937,25706.54232,OATS - ACRES HARVESTED,6511,9.3,605.523,5514.914665,7507.085335,,N,0.253281827,N,Multiply probability by state adjustment ratio,2
2014,19,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2014,20,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2014,21,900,0,0.2223945,0,,0,0,0,0,0,,NA,NA,NA,NA,5
2014,22,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2014,23,3052800,2933323.832,754.362144,724.8389856,,0,0,0,0,0,,N,0,N,Multiply probability by state adjustment ratio,2
2014,24,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2014,25,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2014,26,452285100,368036549.5,111761.9096,90943.67157,"HAYLAGE, ALFALFA - ACRES HARVESTED; HAY, ALFALFA - ACRES HARVESTED; LEGUMES, ALFALFA, SEED - ACRES HARVESTED",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2014,27,2042137800,1257271299,504622.4611,310678.0243,"HAY, SMALL GRAIN - ACRES HARVESTED; HAY, TAME, (EXCL ALFALFA & SMALL GRAIN) - ACRES HARVESTED; HAY, WILD - ACRES HARVESTED; HAYLAGE, (EXCL ALFALFA) - ACRES HARVESTED",67545,7.975708312,5387.192179,58683.06887,76406.93113,,N,0.21741158,N,Multiply probability by state adjustment ratio,2
2014,28,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2014,29,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2014,30,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2014,31,35100,30880.67235,8.6733855,7.630768541,"BEANS, DRY EDIBLE, (EXCL LIMA), INCL CHICKPEAS - ACRES HARVESTED; BEANS, DRY EDIBLE, LIMA - ACRES HARVESTED",1699,28.26837677,480.2797213,908.9398585,2489.060142,,N,222.6512298,Y,Omisison-adjustment raster from NLCD,3
2014,32,0,0,0,0,POTATOES - ACRES HARVESTED,2,13.5,0.27,1.55585,2.44415,,NA,NA,NA,NA,4
2014,33,3031200,2907263.057,749.024676,718.3992378,"FIELD CROPS, OTHER - ACRES HARVESTED",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2014,34,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2014,35,3379500,0,835.0913475,0,SWEET POTATOES - ACRES HARVESTED,15959,10.7,1707.613,13149.97662,18768.02339,,NA,NA,NA,NA,5
2014,36,1800,971.2536947,0.444789,0.240001644,"ARTICHOKES - ACRES HARVESTED; BEANS, SNAP - ACRES HARVESTED; BEETS - ACRES HARVESTED; BERRIES, OTHER - ACRES GROWN; BRUSSELS SPROUTS - ACRES HARVESTED; DAIKON - ACRES HARVESTED; OKRA - ACRES HARVESTED; PARSLEY - ACRES HARVESTED; SPINACH - ACRES HARVESTED; VEGETABLE SEEDS, IN THE OPEN - ACRES IN PRODUCTION; VEGETABLES, OTHER - ACRES HARVESTED",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2014,37,64800,57740.45084,16.012404,14.2679541,"MELONS, WATERMELON - ACRES HARVESTED",15,29.8,4.47,7.64685,22.35315,,Y,1.051306998,Y,NA,1
2014,38,1701900,1583387.607,420.5479995,391.2629946,"ONIONS, DRY - ACRES HARVESTED; ONIONS, GREEN - ACRES HARVESTED",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2014,39,0,0,0,0,CUCUMBERS - ACRES HARVESTED,20,60.3,12.06,0.1613,39.8387,,NA,NA,NA,NA,4
2014,40,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2014,41,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2014,42,28800,8947.494903,7.116624,2.210970728,"PEAS, CHINESE (SUGAR & SNOW) - ACRES HARVESTED",5,18.4,0.92,3.4866,6.5134,,N,2.261450112,Y,Omisison-adjustment raster from NLCD,3
2014,43,154545300,152696163.3,38188.91636,37731.98543,"TOMATOES, IN THE OPEN - ACRES HARVESTED",34457,7.8,2687.646,30035.82233,38878.17767,,Y,0.913203999,N,NA,1
2014,44,0,0,0,0,BOYSENBERRIES - ACRES GROWN,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2014,45,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2014,46,0,0,0,0,"HERBS, DRY - ACRES HARVESTED; HERBS, FRESH CUT - ACRES HARVESTED",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2014,47,657000,554401.0324,162.347985,136.9952671,,0,0,0,0,0,,N,0,N,Multiply probability by state adjustment ratio,2
2014,48,4500,4500,1.1119725,1.1119725,"GRASSES, BERMUDA GRASS, SEED - ACRES HARVESTED; GRASSES, SUDANGRASS, SEED - ACRES HARVESTED; SOD - ACRES HARVESTED",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2014,49,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2014,50,215363700,192781105.3,53217.44709,47637.17502,"AG LAND, CROPLAND, (EXCL HARVESTED & PASTURED), CULTIVATED SUMMER FALLOW - ACRES; AG LAND, CROPLAND, (EXCL HARVESTED & PASTURED), IDLE - ACRES",20960,10.82698495,2269.336045,17226.94221,24693.05779,,N,0.439992506,N,Multiply probability by state adjustment ratio,2
2014,51,521100,480487.0218,128.7664155,118.7307455,"CHERRIES, SWEET - ACRES BEARING & NON-BEARING",474,21.9,103.806,303.23913,644.76087,,N,3.992226259,Y,Omisison-adjustment raster from NLCD,3
2014,52,728100,680225.8478,179.9171505,168.0872081,PEACHES - ACRES BEARING & NON-BEARING,4237,6.9,292.353,3756.079315,4717.920685,,N,25.20715316,Y,Omisison-adjustment raster from NLCD,3
2014,53,900,900,0.2223945,0.2223945,APPLES - ACRES BEARING & NON-BEARING,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2014,54,171016200,160577145.8,42258.9581,39679.41561,GRAPES - ACRES BEARING & NON-BEARING,22078,6.5,1435.07,19717.30985,24438.69015,,N,0.556409404,N,Multiply probability by state adjustment ratio,2
2014,55,409500,393231.8861,101.1894975,97.16956521,"CHESTNUTS - ACRES BEARING & NON-BEARING; FIGS - ACRES BEARING & NON-BEARING; GUAVAS - ACRES BEARING & NON-BEARING; KIWIFRUIT - ACRES BEARING & NON-BEARING; NON-CITRUS, OTHER, (EXCL BERRIES) - ACRES BEARING & NON-BEARING; PERSIMMONS - ACRES BEARING & NON-BEARING; TREE NUTS, OTHER - ACRES BEARING & NON-BEARING; ",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2014,56,0,0,0,0,"CITRUS, OTHER - ACRES BEARING & NON-BEARING; LEMONS - ACRES BEARING & NON-BEARING; TANGELOS - ACRES BEARING & NON-BEARING; TANGERINES - ACRES BEARING & NON-BEARING",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2014,57,173700,162569.2216,42.9221385,40.1716675,PECANS - ACRES BEARING & NON-BEARING,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2014,58,415068300,407013993.3,102565.4523,100575.1928,ALMONDS - ACRES BEARING & NON-BEARING,115599,6,6935.94,104189.3787,127008.6213,,N,1.149378856,Y,Omisison-adjustment raster from NLCD,3
2014,59,8100900,7626950.179,2001.772895,1884.657524,"WALNUTS, ENGLISH - ACRES BEARING & NON-BEARING",5861,9.9,580.239,4906.506845,6815.493155,,N,3.109848832,Y,Omisison-adjustment raster from NLCD,3
2014,60,0,0,0,0,PEARS - ACRES BEARING & NON-BEARING,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2014,61,20976300,20129584.68,5183.348612,4974.121022,PISTACHIOS - ACRES BEARING & NON-BEARING,6547,9,589.23,5577.71665,7516.28335,,N,1.316212446,Y,Omisison-adjustment raster from NLCD,3
2014,62,2362500,2325546.588,583.7855625,574.6541896,TRITICALE - ACRES HARVESTED,694,9.7,67.318,583.26189,804.73811,,N,1.207682834,Y,Omisison-adjustment raster from NLCD,3
2014,63,327600,327600,80.951598,80.951598,CARROTS - ACRES HARVESTED,2,30,0.6,1.013,2.987,,N,0.024706121,N,Multiply probability by state adjustment ratio,2
2014,64,801900,797670.4749,198.1534995,197.1083627,,0,0,0,0,0,,N,0,N,Multiply probability by state adjustment ratio,2
2014,65,98100,92143.90561,24.2410005,22.7692198,GARLIC - ACRES HARVESTED,1,24.4,0.244,0.59862,1.40138,,N,0.04391894,N,Multiply probability by state adjustment ratio,2
