Year,Crop,CDL_m2,Comm_m2,CDL_Acres,Comm_Acres,CoA_Data_Item(s),CoA_Acres,CV%,SD,LL,UL,Notes,Within_90_CI?,State_Adj_Ratio,Ratio_Greater_Than_1?,Omission-Adjustment,Adjustment_Code
2013,75,0,0,0,0,NECTARINES - ACRES BEARING & NON-BEARING,54,10.2,5.508,44.93934,63.06066,,NA,NA,NA,NA,4
2013,76,0,0,0,0,"GREENS, COLLARD - ACRES HARVESTED; GREENS, KALE - ACRES HARVESTED; GREENS, MUSTARD - ACRES; GREENS, TURNIP - ACRES HARVESTED HARVESTED; ",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2013,77,251100,225908.1789,62.0480655,55.82304054,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING; PLUMS - ACRES BEARING & NON-BEARING",89,9.534437214,8.485649121,75.0411072,102.9588928,,N,1.594323762,Y,Omisison-adjustment raster from NLCD,3
2013,78,3600,1984.081718,0.889578,0.490276513,STRAWBERRIES - ACRES GROWN,91,13.9,12.649,70.192395,111.807605,,N,185.609544,Y,Omisison-adjustment raster from NLCD,3
2013,79,36000,0,8.89578,0,SQUASH - ACRES HARVESTED,18,30.4,5.472,8.99856,27.00144,,NA,NA,NA,NA,5
2013,80,1759500,1752077.294,434.7812475,432.9470597,APRICOTS - ACRES BEARING & NON-BEARING,3576,20.3,725.928,2381.84844,4770.15156,,N,8.259670368,Y,Omisison-adjustment raster from NLCD,3
2013,81,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2013,82,2700,2700,0.6671835,0.6671835,LETTUCE - ACRES HARVESTED,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2013,83,79200,77274.19002,19.570716,19.09483873,PUMPKINS - ACRES HARVESTED,39,34.2,13.338,17.05899,60.94101,,Y,2.042436732,Y,NA,1
2013,84,82800,79413.43498,20.460294,19.62345685,"BLUEBERRIES, TAME - ACRES GROWN",46,57.4,26.404,2.56542,89.43458,,Y,2.344133368,Y,NA,1
2013,85,0,0,0,0,"CABBAGE, CHINESE - ACRES HARVESTED; CABBAGE, HEAD - ACRES HARVESTED",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2013,86,0,0,0,0,CAULIFLOWER - ACRES HARVESTED,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2013,87,0,0,0,0,CELERY - ACRES HARVESTED,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2013,88,0,0,0,0,RADISHES - ACRES HARVESTED,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2013,89,0,0,0,0,TURNIPS - ACRES HARVESTED,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2013,90,0,0,0,0,EGGPLANT - ACRES HARVESTED,6,15.4,0.924,4.48002,7.51998,,NA,NA,NA,NA,4
2013,91,0,0,0,0,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,4
2013,92,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2014,1,197375400,195277408.2,48772.44822,48254.02395,"CORN, GRAIN - ACRES HARVESTED; CORN, SILAGE - ACRES HARVESTED",66705,5.007641259,3340.347102,61210.12902,72199.87098,,N,1.38237176,Y,Omisison-adjustment raster from NLCD,3
2014,2,853200,836111.0277,210.829986,206.6072155,,0,0,0,0,0,,N,0,N,Multiply probability by state adjustment ratio,2
2014,3,4131900,4123916.532,1021.01315,1019.040395,RICE - ACRES HARVESTED,219,10.2,22.338,182.25399,255.74601,,N,0.214908066,N,Multiply probability by state adjustment ratio,2
2014,4,16200,16200,4.003101,4.003101,"SORGHUM, GRAIN - ACRES HARVESTED; SORGHUM, SILAGE - ACRES HARVESTED",4110,15.29946983,628.8082099,3075.610495,5144.389505,,N,1026.704048,Y,Omisison-adjustment raster from NLCD,3
2014,5,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2014,6,130500,117430.9158,32.2472025,29.01776644,,0,0,0,0,0,,N,0,N,Multiply probability by state adjustment ratio,2
2014,7,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2014,8,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2014,9,37800,36191.02408,9.340569,8.942983005,SWEET CORN - ACRES HARVESTED,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2014,10,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2014,11,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2014,12,19800,17390.46569,4.892679,4.297271025,BARLEY - ACRES HARVESTED,415,33,136.95,189.71725,640.28275,,N,96.57291746,Y,Omisison-adjustment raster from NLCD,3
2014,13,900,900,0.2223945,0.2223945,"WHEAT, SPRING, DURUM - ACRES HARVESTED",505,6.3,31.815,452.664325,557.335675,,N,2270.739609,Y,Omisison-adjustment raster from NLCD,3
2014,14,9003600,8873841.8,2224.834578,2192.770678,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED",270,30.1,81.27,136.31085,403.68915,,N,0.123131891,N,Multiply probability by state adjustment ratio,2
2014,15,13789800,13125154.95,3407.528529,3243.291413,"WHEAT, WINTER - ACRES HARVESTED",3741,13.3,497.553,2922.525315,4559.474685,,Y,1.153457868,Y,NA,1
2014,16,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2014,17,1800,1800,0.444789,0.444789,,0,0,0,0,0,,N,0,N,Multiply probability by state adjustment ratio,2
2014,18,59537700,55258441.69,14712.06336,13654.63723,OATS - ACRES HARVESTED,4385,9.3,407.805,3714.160775,5055.839225,,N,0.321136324,N,Multiply probability by state adjustment ratio,2
2014,19,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2014,20,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2014,21,900,0,0.2223945,0,,0,0,0,0,0,,NA,NA,NA,NA,5
2014,22,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2014,23,4519800,4439450.131,1116.865179,1097.010325,,0,0,0,0,0,,N,0,N,Multiply probability by state adjustment ratio,2
2014,24,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2014,25,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2014,26,202183200,165443080.1,49960.47964,40881.8123,"HAY, ALFALFA - ACRES HARVESTED; HAYLAGE, ALFALFA - ACRES HARVESTED",27167,8.847930112,2403.717174,23212.88525,31121.11475,,N,0.664525335,N,Multiply probability by state adjustment ratio,2
2014,27,1484193600,932257264.8,366751.6595,230365.4314,"HAY, SMALL GRAIN - ACRES HARVESTED; HAY, TAME, (EXCL ALFALFA & SMALL GRAIN) - ACRES HARVESTED; HAY, WILD - ACRES HARVESTED; HAYLAGE, (EXCL ALFALFA) - ACRES HARVESTED",52010,8.050751648,4187.195932,45122.06269,58897.93731,,N,0.225771721,N,Multiply probability by state adjustment ratio,2
2014,28,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2014,29,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2014,30,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2014,31,3012300,2995994.898,744.3543915,740.3253194,"BEANS, DRY EDIBLE, (EXCL LIMA), INCL CHICKPEAS - ACRES HARVESTED; BEANS, DRY EDIBLE, LIMA - ACRES HARVESTED",8273,43.18126071,3572.385698,2396.425526,14149.57447,,N,11.17481705,Y,Omisison-adjustment raster from NLCD,3
2014,32,54900,51684.18667,13.5660645,12.77142095,POTATOES - ACRES HARVESTED,22,13.5,2.97,17.11435,26.88565,,N,1.722596107,Y,Omisison-adjustment raster from NLCD,3
2014,33,1792800,1689197.375,443.009844,417.4091174,,0,0,0,0,0,,N,0,N,Multiply probability by state adjustment ratio,2
2014,34,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2014,35,1221300,0,301.7893365,0,SWEET POTATOES - ACRES HARVESTED,1207,10.7,129.149,994.549895,1419.450105,,NA,NA,NA,NA,5
2014,36,109800,109249.5042,27.132129,26.99609874,"BEANS, GREEN, LIMA - ACRES HARVESTED; BEANS, SNAP - ACRES HARVESTED; BEETS - ACRES HARVESTED; BRUSSELS SPROUTS - ACRES HARVESTED; DAIKON - ACRES HARVESTED; OKRA - ACRES HARVESTED; PARSLEY - ACRES HARVESTED; SPINACH - ACRES HARVESTED; VEGETABLE SEEDS, IN THE OPEN - ACRES IN PRODUCTION; VEGETABLES, OTHER - ACRES HARVESTED",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2014,37,301500,287869.9985,74.5021575,71.13411597,"MELONS, WATERMELON - ACRES HARVESTED",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2014,38,70200,62095.45837,17.346771,15.34409824,"ONIONS, DRY - ACRES HARVESTED; ONIONS, GREEN - ACRES HARVESTED",7,10.97979592,0.768585714,5.7356765,8.2643235,,N,0.456201459,N,Multiply probability by state adjustment ratio,2
2014,39,0,0,0,0,CUCUMBERS - ACRES HARVESTED,6,60.3,3.618,0.04839,11.95161,,NA,NA,NA,NA,4
2014,40,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2014,41,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2014,42,210600,203496.7084,52.040313,50.28505413,"PEAS, GREEN, (EXCL SOUTHERN) - ACRES HARVESTED; PEAS, GREEN, SOUTHERN (COWPEAS) - ACRES HARVESTED",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2014,43,36081000,35526977.78,8915.795505,8778.893844,"TOMATOES, IN THE OPEN - ACRES HARVESTED",9814,7.8,765.492,8554.76566,11073.23434,,Y,1.117908494,Y,NA,1
2014,44,0,0,0,0,"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES - ACRES GROWN; BOYSENBERRIES - ACRES GROWN",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2014,45,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2014,46,693900,681261.4933,171.4661595,168.3431213,"HERBS, DRY - ACRES HARVESTED; HERBS, FRESH CUT - ACRES HARVESTED",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2014,47,20817900,18980615.85,5144.20718,4690.205081,,0,0,0,0,0,,N,0,N,Multiply probability by state adjustment ratio,2
2014,48,297900,280576.5179,73.6125795,69.33186045,"GRASSES, BERMUDA GRASS, SEED - ACRES HARVESTED; GRASSES, SUDANGRASS, SEED - ACRES HARVESTED; SOD - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2014,49,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2014,50,27711900,23584710.36,6847.74905,5827.899853,"AG LAND, CROPLAND, (EXCL HARVESTED & PASTURED), CULTIVATED SUMMER FALLOW - ACRES; AG LAND, CROPLAND, (EXCL HARVESTED & PASTURED), IDLE - ACRES",7759,10.4816925,813.2745211,6421.163413,9096.836587,,N,1.331354381,Y,Omisison-adjustment raster from NLCD,3
2014,51,10339200,9640184.915,2554.868016,2382.137893,"CHERRIES, SWEET - ACRES BEARING & NON-BEARING",2320,21.9,508.08,1484.2084,3155.7916,,Y,0.973915073,N,NA,1
2014,52,1311300,1269107.424,324.0287865,313.6027899,PEACHES - ACRES BEARING & NON-BEARING,3898,6.9,268.962,3455.55751,4340.44249,,N,12.42973636,Y,Omisison-adjustment raster from NLCD,3
2014,53,0,0,0,0,APPLES - ACRES BEARING & NON-BEARING,700,31.4,219.8,338.429,1061.571,,NA,NA,NA,NA,4
2014,54,176582700,166368752.1,43634.46808,41110.55049,GRAPES - ACRES BEARING & NON-BEARING,6640,6.5,431.6,5930.018,7349.982,,N,0.161515716,N,Multiply probability by state adjustment ratio,2
2014,55,666900,637315.5701,164.7943245,157.483864,"CHESTNUTS - ACRES BEARING & NON-BEARING; DATES - ACRES BEARING & NON-BEARING; FIGS - ACRES BEARING & NON-BEARING; HAZELNUTS - ACRES BEARING & NON-BEARING; KIWIFRUIT - ACRES BEARING & NON-BEARING; NON-CITRUS, OTHER, (EXCL BERRIES) - ACRES BEARING & NON-BEARING; PERSIMMONS - ACRES BEARING & NON-BEARING; TREE NUTS, OTHER - ACRES BEARING & NON-BEARING",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2014,56,0,0,0,0,"CITRUS, OTHER - ACRES BEARING & NON-BEARING; LEMONS - ACRES BEARING & NON-BEARING; LIMES - ACRES BEARING & NON-BEARING; TANGELOS - ACRES BEARING & NON-BEARING; TANGERINES - ACRES BEARING & NON-BEARING",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2014,57,2560500,2458208.729,632.7123525,607.4356679,PECANS - ACRES BEARING & NON-BEARING,95,26.3,24.985,53.899675,136.100325,,N,0.156395163,N,Multiply probability by state adjustment ratio,2
2014,58,456530400,448239708.6,112810.9445,110762.2732,ALMONDS - ACRES BEARING & NON-BEARING,138162,6,8289.72,124525.4106,151798.5894,,N,1.247374183,Y,Omisison-adjustment raster from NLCD,3
2014,59,70880400,68288391.12,17514.90124,16874.40289,"WALNUTS, ENGLISH - ACRES BEARING & NON-BEARING",28051,9.9,2777.049,23482.7544,32619.24561,,N,1.662340302,Y,Omisison-adjustment raster from NLCD,3
2014,60,36000,34411.18209,8.89578,8.503175151,PEARS - ACRES BEARING & NON-BEARING,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2014,61,738900,690544.4854,182.5858845,170.6369951,PISTACHIOS - ACRES BEARING & NON-BEARING,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2014,62,6010200,5898582.142,1485.150471,1457.56914,TRITICALE - ACRES HARVESTED,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2014,63,0,0,0,0,CARROTS - ACRES HARVESTED,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2014,64,171900,149822.7183,42.4773495,37.02194281,,0,0,0,0,0,,N,0,N,Multiply probability by state adjustment ratio,2
2014,65,0,0,0,0,GARLIC - ACRES HARVESTED,1,24.4,0.244,0.59862,1.40138,,NA,NA,NA,NA,4
